Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-02-13 15:30,2.717,0.259,1,0,0,0,p
2017-02-13 15:36,2.615,0.174,0,0,0,0,p
2017-02-13 15:42,2.543,0.177,1,0,0,0,p
2017-02-13 15:48,2.507,0.226,1,0,0,0,p
2017-02-13 15:54,2.444,0.184,1,0,0,0,p
2017-02-13 16:00,2.356,0.197,1,0,0,0,p
2017-02-13 16:06,2.336,0.220,1,0,0,0,p
2017-02-13 16:12,2.293,0.308,1,0,0,0,p
2017-02-13 16:18,2.149,0.276,1,0,0,0,p
2017-02-13 16:24,2.133,0.282,1,0,0,0,p
2017-02-13 16:30,2.064,0.262,1,0,0,0,p
2017-02-13 16:36,2.011,0.236,1,0,0,0,p
2017-02-13 16:42,1.883,0.210,1,0,0,0,p
2017-02-13 16:48,1.877,0.220,1,0,0,0,p
2017-02-13 16:54,1.745,0.318,1,0,0,0,p
2017-02-13 17:00,1.614,0.266,1,0,0,0,p
2017-02-13 17:06,1.650,0.338,1,0,0,0,p
2017-02-13 17:12,1.526,0.243,1,0,0,0,p
2017-02-13 17:18,1.503,0.354,1,0,0,0,p
2017-02-13 17:24,1.417,0.240,1,0,0,0,p
2017-02-13 17:30,1.306,0.194,1,0,0,0,p
2017-02-13 17:36,1.230,0.276,1,0,0,0,p
2017-02-13 17:42,1.115,0.203,1,0,0,0,p
2017-02-13 17:48,1.145,0.282,1,0,0,0,p
2017-02-13 17:54,1.056,0.246,1,0,0,0,p
2017-02-13 18:00,0.971,0.272,1,0,0,0,p
2017-02-13 18:06,0.971,0.249,1,0,0,0,p
2017-02-13 18:12,0.850,0.259,1,0,0,0,p
2017-02-13 18:18,0.797,0.259,1,0,0,0,p
2017-02-13 18:24,,,1,1,1,1,p
2017-02-13 18:30,,,1,1,1,1,p
2017-02-13 18:36,,,1,1,1,1,p
2017-02-13 18:42,,,1,1,1,1,p
2017-02-13 18:48,,,1,1,1,1,p
2017-02-13 18:54,,,1,1,1,1,p
2017-02-13 19:00,,,1,1,1,1,p
2017-02-13 19:06,,,1,1,1,1,p
2017-02-13 19:12,,,1,1,1,1,p
2017-02-13 19:18,,,1,1,1,1,p
2017-02-13 19:24,,,1,1,1,1,p
2017-02-13 19:30,,,1,1,1,1,p
2017-02-13 19:36,,,1,1,1,1,p
2017-02-13 19:42,,,1,1,1,1,p
2017-02-13 19:48,,,1,1,1,1,p
2017-02-13 19:54,0.249,0.417,1,0,0,0,p
2017-02-13 20:00,0.161,0.469,1,0,0,0,p
2017-02-13 20:06,0.049,0.335,1,0,0,0,p
2017-02-13 20:12,0.171,0.456,1,0,0,0,p
2017-02-13 20:18,0.043,0.341,1,0,0,0,p
2017-02-13 20:24,0.164,0.371,1,0,0,0,p
2017-02-13 20:30,-0.036,0.299,1,0,0,0,p
2017-02-13 20:36,0.020,0.285,1,0,0,0,p
2017-02-13 20:42,0.128,0.338,1,0,0,0,p
2017-02-13 20:48,0.141,0.384,1,0,0,0,p
2017-02-13 20:54,0.262,0.387,1,0,0,0,p
2017-02-13 21:00,0.148,0.318,1,0,0,0,p
2017-02-13 21:06,0.082,0.259,1,0,0,0,p
2017-02-13 21:12,0.279,0.335,1,0,0,0,p
2017-02-13 21:18,0.305,0.331,1,0,0,0,p
2017-02-13 21:24,0.390,0.436,1,0,0,0,p
2017-02-13 21:30,0.351,0.335,1,0,0,0,p
2017-02-13 21:36,0.341,0.430,1,0,0,0,p
2017-02-13 21:42,0.499,0.404,1,0,0,0,p
2017-02-13 21:48,0.433,0.400,1,0,0,0,p
2017-02-13 21:54,0.577,0.440,1,0,0,0,p
2017-02-13 22:00,0.689,0.509,1,0,0,0,p
2017-02-13 22:06,0.518,0.325,1,0,0,0,p
2017-02-13 22:12,0.751,0.446,1,0,0,0,p
2017-02-13 22:18,0.791,0.459,0,0,0,0,p
2017-02-13 22:24,0.935,0.558,1,0,0,0,p
2017-02-13 22:30,0.912,0.387,1,0,0,0,p
2017-02-13 22:36,0.902,0.407,1,0,0,0,p
2017-02-13 22:42,0.883,0.394,1,0,0,0,p
2017-02-13 22:48,1.155,0.404,1,0,0,0,p
2017-02-13 22:54,1.043,0.344,1,0,0,0,p
2017-02-13 23:00,1.237,0.400,1,0,0,0,p
2017-02-13 23:06,1.263,0.285,1,0,0,0,p
2017-02-13 23:12,1.470,0.463,1,0,0,0,p
2017-02-13 23:18,1.427,0.387,1,0,0,0,p
2017-02-13 23:24,1.604,0.486,0,0,0,0,p
2017-02-13 23:30,1.565,0.502,1,0,0,0,p
2017-02-13 23:36,1.611,0.417,0,0,0,0,p
2017-02-13 23:42,1.791,0.397,1,0,0,0,p
2017-02-13 23:48,1.801,0.495,1,0,0,0,p
2017-02-13 23:54,1.939,0.463,1,0,0,0,p
2017-02-14 00:00,2.152,0.449,1,0,0,0,p
2017-02-14 00:06,2.096,0.423,1,0,0,0,p
2017-02-14 00:12,2.047,0.384,1,0,0,0,p
2017-02-14 00:18,2.234,0.463,1,0,0,0,p
2017-02-14 00:24,2.185,,1,0,0,0,p
2017-02-14 00:30,2.359,0.505,1,0,0,0,p
2017-02-14 00:36,2.349,,1,0,0,0,p
2017-02-14 00:42,2.421,0.381,1,0,0,0,p
2017-02-14 00:48,2.484,0.397,1,0,0,0,p
2017-02-14 00:54,2.451,0.318,1,0,0,0,p
2017-02-14 01:00,2.605,0.377,1,0,0,0,p
2017-02-14 01:06,2.641,0.338,0,0,0,0,p
2017-02-14 01:12,2.546,0.361,1,0,0,0,p
2017-02-14 01:18,2.677,0.348,1,0,0,0,p
2017-02-14 01:24,2.625,0.302,1,0,0,0,p
2017-02-14 01:30,2.766,0.279,1,0,0,0,p
2017-02-14 01:36,2.946,0.423,1,0,0,0,p
2017-02-14 01:42,2.881,0.410,1,0,0,0,p
2017-02-14 01:48,2.930,0.407,1,0,0,0,p
2017-02-14 01:54,2.946,0.489,1,0,0,0,p
2017-02-14 02:00,2.999,0.463,1,0,0,0,p
2017-02-14 02:06,2.881,0.430,1,0,0,0,p
2017-02-14 02:12,2.887,0.351,1,0,0,0,p
2017-02-14 02:18,3.068,0.446,1,0,0,0,p
2017-02-14 02:24,2.949,0.328,1,0,0,0,p
2017-02-14 02:30,3.061,0.358,1,0,0,0,p
2017-02-14 02:36,2.897,0.358,1,0,0,0,p
2017-02-14 02:42,3.041,0.515,0,0,0,0,p
2017-02-14 02:48,2.894,0.331,1,0,0,0,p
2017-02-14 02:54,3.038,0.505,1,0,0,0,p
2017-02-14 03:00,2.812,0.407,1,0,0,0,p
2017-02-14 03:06,2.884,0.390,1,0,0,0,p
2017-02-14 03:12,2.867,0.476,1,0,0,0,p
2017-02-14 03:18,2.927,0.469,1,0,0,0,p
2017-02-14 03:24,2.828,0.371,1,0,0,0,p
2017-02-14 03:30,2.762,0.420,1,0,0,0,p
2017-02-14 03:36,2.762,0.479,1,0,0,0,p
2017-02-14 03:42,2.785,0.427,1,0,0,0,p
2017-02-14 03:48,2.726,0.463,1,0,0,0,p
2017-02-14 03:54,2.723,0.423,1,0,0,0,p
2017-02-14 04:00,2.612,0.374,1,0,0,0,p
2017-02-14 04:06,2.405,0.374,1,0,0,0,p
2017-02-14 04:12,2.326,0.394,1,0,0,0,p
2017-02-14 04:18,2.539,0.525,0,0,0,0,p
2017-02-14 04:24,2.385,0.489,1,0,0,0,p
2017-02-14 04:30,2.290,0.469,0,0,0,0,p
2017-02-14 04:36,2.208,0.456,1,0,0,0,p
2017-02-14 04:42,2.178,0.315,1,0,0,0,p
2017-02-14 04:48,1.988,0.367,1,0,0,0,p
2017-02-14 04:54,2.116,0.492,1,0,0,0,p
2017-02-14 05:00,1.837,0.472,1,0,0,0,p
2017-02-14 05:06,1.870,0.374,0,0,0,0,p
2017-02-14 05:12,1.880,0.515,1,0,0,0,p
2017-02-14 05:18,1.581,0.420,1,0,0,0,p
2017-02-14 05:24,1.752,0.574,1,0,0,0,p
2017-02-14 05:30,1.631,0.394,1,0,0,0,p
2017-02-14 05:36,1.552,0.459,1,0,0,0,p
2017-02-14 05:42,1.453,0.361,1,0,0,0,p
2017-02-14 05:48,1.362,0.417,0,0,0,0,p
2017-02-14 05:54,1.266,0.489,1,0,0,0,p
2017-02-14 06:00,1.224,0.374,1,0,0,0,p
2017-02-14 06:06,1.024,0.449,1,0,0,0,p
2017-02-14 06:12,1.138,0.371,1,0,0,0,p
2017-02-14 06:18,1.060,0.400,1,0,0,0,p
2017-02-14 06:24,0.925,0.374,1,0,0,0,p
2017-02-14 06:30,0.840,0.410,1,0,0,0,p
2017-02-14 06:36,0.820,0.400,1,0,0,0,p
2017-02-14 06:42,0.817,0.535,0,0,0,0,p
2017-02-14 06:48,0.810,0.463,0,0,0,0,p
2017-02-14 06:54,0.712,0.486,0,0,0,0,p
2017-02-14 07:00,0.577,0.390,1,0,0,0,p
2017-02-14 07:06,0.610,0.358,1,0,0,0,p
2017-02-14 07:12,0.472,0.446,0,0,0,0,p
2017-02-14 07:18,0.407,0.390,1,0,0,0,p
2017-02-14 07:24,0.371,0.387,1,0,0,0,p
2017-02-14 07:30,0.413,0.397,1,0,0,0,p
2017-02-14 07:36,0.243,0.338,1,0,0,0,p
2017-02-14 07:42,0.325,0.338,1,0,0,0,p
2017-02-14 07:48,0.266,0.354,1,0,0,0,p
2017-02-14 07:54,0.269,0.361,1,0,0,0,p
2017-02-14 08:00,0.131,0.335,1,0,0,0,p
2017-02-14 08:06,0.197,0.430,1,0,0,0,p
2017-02-14 08:12,0.210,0.417,0,0,0,0,p
2017-02-14 08:18,0.246,0.548,0,0,0,0,p
2017-02-14 08:24,0.230,0.364,1,0,0,0,p
2017-02-14 08:30,0.161,0.374,1,0,0,0,p
2017-02-14 08:36,0.115,0.407,1,0,0,0,p
2017-02-14 08:42,0.184,0.312,1,0,0,0,p
2017-02-14 08:48,0.033,0.413,0,0,0,0,p
2017-02-14 08:54,0.135,0.617,0,0,0,0,p
2017-02-14 09:00,0.177,0.384,1,0,0,0,p
2017-02-14 09:06,0.272,0.512,0,0,0,0,p
2017-02-14 09:12,0.167,0.443,1,0,0,0,p
2017-02-14 09:18,0.118,0.387,1,0,0,0,p
2017-02-14 09:24,0.184,0.364,0,0,0,0,p
2017-02-14 09:30,0.318,0.463,0,0,0,0,p
2017-02-14 09:36,0.279,0.384,1,0,0,0,p
2017-02-14 09:42,0.276,0.404,1,0,0,0,p
2017-02-14 09:48,0.390,0.430,1,0,0,0,p
2017-02-14 09:54,0.509,0.446,1,0,0,0,p
2017-02-14 10:00,0.656,0.548,0,0,0,0,p
2017-02-14 10:06,0.486,0.436,1,0,0,0,p
2017-02-14 10:12,0.751,0.502,1,0,0,0,p
2017-02-14 10:18,0.620,0.499,0,0,0,0,p
2017-02-14 10:24,0.663,0.489,0,0,0,0,p
2017-02-14 10:30,0.715,0.328,1,0,0,0,p
2017-02-14 10:36,0.764,0.456,1,0,0,0,p
2017-02-14 10:42,0.840,0.381,1,0,0,0,p
2017-02-14 10:48,0.751,0.476,1,0,0,0,p
2017-02-14 10:54,0.938,0.545,0,0,0,0,p
2017-02-14 11:00,1.171,0.515,1,0,0,0,p
2017-02-14 11:06,1.158,0.581,1,0,0,0,p
2017-02-14 11:12,1.224,0.420,1,0,0,0,p
2017-02-14 11:18,1.237,0.449,0,0,0,0,p
2017-02-14 11:24,1.460,0.525,1,0,0,0,p
2017-02-14 11:30,1.404,0.410,1,0,0,0,p
2017-02-14 11:36,1.473,0.377,1,0,0,0,p
2017-02-14 11:42,1.719,0.512,0,0,0,0,p
2017-02-14 11:48,1.604,0.469,1,0,0,0,p
2017-02-14 11:54,1.667,0.371,1,0,0,0,p
2017-02-14 12:00,1.877,0.427,1,0,0,0,p
2017-02-14 12:06,1.995,0.551,1,0,0,0,p
2017-02-14 12:12,1.939,0.423,0,0,0,0,p
2017-02-14 12:18,1.926,0.413,1,0,0,0,p
2017-02-14 12:24,2.054,0.394,1,0,0,0,p
2017-02-14 12:30,2.208,0.558,1,0,0,0,p
2017-02-14 12:36,2.205,0.433,0,0,0,0,p
2017-02-14 12:42,2.215,0.502,1,0,0,0,p
2017-02-14 12:48,2.323,0.417,1,0,0,0,p
2017-02-14 12:54,2.402,0.443,1,0,0,0,p
2017-02-14 13:00,2.441,0.538,0,0,0,0,p
2017-02-14 13:06,2.516,0.456,1,0,0,0,p
2017-02-14 13:12,2.418,0.404,1,0,0,0,p
2017-02-14 13:18,2.582,0.407,1,0,0,0,p
2017-02-14 13:24,2.776,0.397,1,0,0,0,p
2017-02-14 13:30,2.720,0.528,1,0,0,0,p
2017-02-14 13:36,2.680,0.423,1,0,0,0,p
2017-02-14 13:42,2.740,0.430,0,0,0,0,p
2017-02-14 13:48,2.815,0.505,0,0,0,0,p
2017-02-14 13:54,2.700,0.476,0,0,0,0,p
2017-02-14 14:00,2.940,0.433,1,0,0,0,p
2017-02-14 14:06,2.746,0.456,1,0,0,0,p
2017-02-14 14:12,2.900,0.361,1,0,0,0,p
2017-02-14 14:18,2.933,0.472,0,0,0,0,p
2017-02-14 14:24,2.913,0.495,0,0,0,0,p
2017-02-14 14:30,3.100,0.446,1,0,0,0,p
2017-02-14 14:36,2.936,0.371,1,0,0,0,p
2017-02-14 14:42,2.851,0.381,1,0,0,0,p
2017-02-14 14:48,3.038,0.449,1,0,0,0,p
2017-02-14 14:54,2.966,0.443,0,0,0,0,p
2017-02-14 15:00,2.897,0.469,1,0,0,0,p
2017-02-14 15:06,2.956,0.436,1,0,0,0,p
2017-02-14 15:12,2.841,0.390,1,0,0,0,p
2017-02-14 15:18,2.917,0.466,1,0,0,0,p
2017-02-14 15:24,2.753,0.351,1,0,0,0,p
2017-02-14 15:30,2.943,0.361,1,0,0,0,p
2017-02-14 15:36,2.743,0.397,1,0,0,0,p
2017-02-14 15:42,2.726,0.400,1,0,0,0,p
2017-02-14 15:48,2.785,0.486,0,0,0,0,p
2017-02-14 15:54,2.743,0.476,1,0,0,0,p
2017-02-14 16:00,2.572,0.384,0,0,0,0,p
2017-02-14 16:06,2.726,0.512,1,0,0,0,p
2017-02-14 16:12,2.434,0.374,1,0,0,0,p
2017-02-14 16:18,2.510,0.381,1,0,0,0,p
2017-02-14 16:24,2.454,,1,0,0,0,p
2017-02-14 16:30,2.402,0.417,0,0,0,0,p
2017-02-14 16:36,2.356,,1,0,0,0,p
2017-02-14 16:42,2.244,0.308,1,0,0,0,p
2017-02-14 16:48,2.178,0.266,1,0,0,0,p
2017-02-14 16:54,2.057,0.361,1,0,0,0,p
2017-02-14 17:00,2.093,0.367,1,0,0,0,p
2017-02-14 17:06,1.978,,1,0,0,0,p
2017-02-14 17:12,1.916,0.279,1,0,0,0,p
2017-02-14 17:18,1.850,0.367,1,0,0,0,p
2017-02-14 17:24,1.778,0.436,1,0,0,0,p
2017-02-14 17:30,1.677,0.371,1,0,0,0,p
2017-02-14 17:36,1.703,0.413,1,0,0,0,p
2017-02-14 17:42,1.496,0.318,0,0,0,0,p
2017-02-14 17:48,1.490,0.256,1,0,0,0,p
2017-02-14 17:54,1.463,0.348,1,0,0,0,p
2017-02-14 18:00,1.319,0.299,1,0,0,0,p
2017-02-14 18:06,1.293,0.417,0,0,0,0,p
2017-02-14 18:12,1.319,0.279,1,0,0,0,p
2017-02-14 18:18,1.204,0.371,1,0,0,0,p
2017-02-14 18:24,1.175,0.341,1,0,0,0,p
2017-02-14 18:30,1.020,0.351,0,0,0,0,p
2017-02-14 18:36,0.997,0.308,1,0,0,0,p
2017-02-14 18:42,0.830,0.253,1,0,0,0,p
2017-02-14 18:48,0.801,0.312,1,0,0,0,p
2017-02-14 18:54,0.735,0.344,1,0,0,0,p
2017-02-14 19:00,0.741,0.344,1,0,0,0,p
2017-02-14 19:06,0.623,0.305,0,0,0,0,p
2017-02-14 19:12,0.607,0.328,1,0,0,0,p
2017-02-14 19:18,0.492,0.295,1,0,0,0,p
2017-02-14 19:24,0.548,0.433,1,0,0,0,p
2017-02-14 19:30,0.522,0.295,1,0,0,0,p
2017-02-14 19:36,0.371,,1,0,0,0,p
2017-02-14 19:42,0.381,0.289,1,0,0,0,p
2017-02-14 19:48,0.210,0.371,1,0,0,0,p
2017-02-14 19:54,0.269,0.262,1,0,0,0,p
2017-02-14 20:00,0.200,0.344,1,0,0,0,p
2017-02-14 20:06,0.200,0.338,1,0,0,0,p
2017-02-14 20:12,0.121,,1,0,0,0,p
2017-02-14 20:18,0.115,0.240,1,0,0,0,p
2017-02-14 20:24,0.177,0.292,0,0,0,0,p
2017-02-14 20:30,0.079,0.295,1,0,0,0,p
2017-02-14 20:36,0.007,0.328,0,0,0,0,p
2017-02-14 20:42,0.095,0.289,1,0,0,0,p
2017-02-14 20:48,0.049,0.236,1,0,0,0,p
2017-02-14 20:54,0.052,0.203,1,0,0,0,p
2017-02-14 21:00,0.020,0.276,1,0,0,0,p
2017-02-14 21:06,0.102,0.246,1,0,0,0,p
2017-02-14 21:12,0.066,0.253,1,0,0,0,p
2017-02-14 21:18,0.069,0.272,1,0,0,0,p
2017-02-14 21:24,0.115,0.292,1,0,0,0,p
2017-02-14 21:30,0.174,0.295,1,0,0,0,p
2017-02-14 21:36,0.105,0.269,1,0,0,0,p
2017-02-14 21:42,0.174,0.266,1,0,0,0,p
2017-02-14 21:48,0.226,0.289,0,0,0,0,p
2017-02-14 21:54,0.112,0.295,1,0,0,0,p
2017-02-14 22:00,0.203,0.253,1,0,0,0,p
2017-02-14 22:06,0.358,0.256,0,0,0,0,p
2017-02-14 22:12,0.223,0.246,0,0,0,0,p
2017-02-14 22:18,0.387,0.217,1,0,0,0,p
2017-02-14 22:24,0.397,0.292,0,0,0,0,p
2017-02-14 22:30,0.358,0.233,1,0,0,0,p
2017-02-14 22:36,0.512,0.246,1,0,0,0,p
2017-02-14 22:42,0.528,0.226,1,0,0,0,p
2017-02-14 22:48,0.587,0.230,0,0,0,0,p
2017-02-14 22:54,0.686,0.295,1,0,0,0,p
2017-02-14 23:00,0.745,0.269,0,0,0,0,p
2017-02-14 23:06,0.725,0.256,1,0,0,0,p
2017-02-14 23:12,0.837,0.233,1,0,0,0,p
2017-02-14 23:18,0.850,0.203,1,0,0,0,p
2017-02-14 23:24,1.047,,1,0,0,0,p
2017-02-14 23:30,0.984,0.236,1,0,0,0,p
2017-02-14 23:36,1.096,0.253,0,0,0,0,p
2017-02-14 23:42,1.168,0.223,1,0,0,0,p
2017-02-14 23:48,1.227,0.259,0,0,0,0,p
2017-02-14 23:54,1.316,0.197,1,0,0,0,p
2017-02-15 00:00,1.329,0.240,1,0,0,0,p
2017-02-15 00:06,1.421,0.253,1,0,0,0,p
2017-02-15 00:12,1.463,0.220,0,0,0,0,p
2017-02-15 00:18,1.588,0.240,1,0,0,0,p
2017-02-15 00:24,1.608,0.243,0,0,0,0,p
2017-02-15 00:30,1.670,,1,0,0,0,p
2017-02-15 00:36,1.798,0.272,1,0,0,0,p
2017-02-15 00:42,1.791,0.184,1,0,0,0,p
2017-02-15 00:48,1.913,0.266,1,0,0,0,p
2017-02-15 00:54,1.942,0.259,1,0,0,0,p
2017-02-15 01:00,2.067,0.305,1,0,0,0,p
2017-02-15 01:06,2.090,0.295,0,0,0,0,p
2017-02-15 01:12,2.093,0.262,1,0,0,0,p
2017-02-15 01:18,2.142,0.213,1,0,0,0,p
2017-02-15 01:24,2.260,0.233,1,0,0,0,p
2017-02-15 01:30,2.320,0.190,1,0,0,0,p
2017-02-15 01:36,2.356,0.180,1,0,0,0,p
2017-02-15 01:42,2.333,0.226,0,0,0,0,p
2017-02-15 01:48,2.441,0.230,0,0,0,0,p
2017-02-15 01:54,2.461,0.203,1,0,0,0,p
2017-02-15 02:00,2.507,0.253,0,0,0,0,p
2017-02-15 02:06,2.559,0.197,1,0,0,0,p
2017-02-15 02:12,2.543,0.138,1,0,0,0,p
2017-02-15 02:18,2.602,0.210,0,0,0,0,p
2017-02-15 02:24,2.582,0.220,1,0,0,0,p
2017-02-15 02:30,2.602,0.190,1,0,0,0,p
2017-02-15 02:36,2.638,0.161,1,0,0,0,p
2017-02-15 02:42,2.615,0.200,0,0,0,0,p
2017-02-15 02:48,2.687,0.246,0,0,0,0,p
2017-02-15 02:54,2.667,0.187,1,0,0,0,p
2017-02-15 03:00,2.641,0.200,1,0,0,0,p
2017-02-15 03:06,2.648,0.194,1,0,0,0,p
2017-02-15 03:12,2.713,0.174,1,0,0,0,p
2017-02-15 03:18,2.654,0.180,1,0,0,0,p
2017-02-15 03:24,2.641,0.174,1,0,0,0,p
2017-02-15 03:30,2.625,0.180,1,0,0,0,p
2017-02-15 03:36,2.690,0.207,1,0,0,0,p
2017-02-15 03:42,2.625,0.177,1,0,0,0,p
2017-02-15 03:48,2.608,0.217,1,0,0,0,p
2017-02-15 03:54,2.615,0.207,1,0,0,0,p
2017-02-15 04:00,2.543,0.217,1,0,0,0,p
2017-02-15 04:06,2.487,0.226,1,0,0,0,p
2017-02-15 04:12,2.461,0.246,1,0,0,0,p
2017-02-15 04:18,2.441,0.154,1,0,0,0,p
2017-02-15 04:24,2.372,,1,0,0,0,p
2017-02-15 04:30,2.326,0.230,0,0,0,0,p
2017-02-15 04:36,2.303,0.223,1,0,0,0,p
2017-02-15 04:42,2.211,0.203,1,0,0,0,p
2017-02-15 04:48,2.231,0.200,0,0,0,0,p
2017-02-15 04:54,2.126,0.177,1,0,0,0,p
2017-02-15 05:00,2.037,0.200,0,0,0,0,p
2017-02-15 05:06,1.975,0.187,1,0,0,0,p
2017-02-15 05:12,1.969,0.220,1,0,0,0,p
2017-02-15 05:18,1.890,0.217,1,0,0,0,p
2017-02-15 05:24,1.834,0.207,1,0,0,0,p
2017-02-15 05:30,1.801,0.210,1,0,0,0,p
2017-02-15 05:36,1.781,,1,0,0,0,p
2017-02-15 05:42,1.647,0.154,0,0,0,0,p
2017-02-15 05:48,1.598,0.180,1,0,0,0,p
2017-02-15 05:54,1.565,0.138,1,0,0,0,p
2017-02-15 06:00,1.480,,1,0,0,0,p
2017-02-15 06:06,1.401,0.200,1,0,0,0,p
2017-02-15 06:12,1.348,0.108,1,0,0,0,p
2017-02-15 06:18,1.309,0.171,1,0,0,0,p
2017-02-15 06:24,1.201,,1,0,0,0,p
2017-02-15 06:30,1.122,0.167,1,0,0,0,p
2017-02-15 06:36,1.063,0.187,1,0,0,0,p
2017-02-15 06:42,0.981,0.128,1,0,0,0,p
2017-02-15 06:48,0.919,0.151,1,0,0,0,p
2017-02-15 06:54,0.876,0.167,1,0,0,0,p
2017-02-15 07:00,0.830,,1,0,0,0,p
2017-02-15 07:06,0.719,0.141,0,0,0,0,p
2017-02-15 07:12,0.725,0.131,1,0,0,0,p
2017-02-15 07:18,0.646,0.135,1,0,0,0,p
2017-02-15 07:24,0.571,0.112,0,0,0,0,p
2017-02-15 07:30,0.574,0.105,1,0,0,0,p
2017-02-15 07:36,0.479,0.131,0,0,0,0,p
2017-02-15 07:42,0.433,0.144,0,0,0,0,p
2017-02-15 07:48,0.384,0.144,1,0,0,0,p
2017-02-15 07:54,0.361,0.112,1,0,0,0,p
2017-02-15 08:00,0.302,0.141,0,0,0,0,p
2017-02-15 08:06,0.299,0.105,0,0,0,0,p
2017-02-15 08:12,0.203,0.115,1,0,0,0,p
2017-02-15 08:18,0.223,0.105,1,0,0,0,p
2017-02-15 08:24,0.203,0.125,1,0,0,0,p
2017-02-15 08:30,0.121,0.144,0,0,0,0,p
2017-02-15 08:36,0.128,0.112,0,0,0,0,p
2017-02-15 08:42,0.108,0.115,0,0,0,0,p
2017-02-15 08:48,0.072,0.098,0,0,0,0,p
2017-02-15 08:54,0.072,0.121,0,0,0,0,p
2017-02-15 09:00,0.056,0.118,0,0,0,0,p
2017-02-15 09:06,0.043,0.128,1,0,0,0,p
2017-02-15 09:12,0.020,0.112,1,0,0,0,p
2017-02-15 09:18,0.030,0.135,0,0,0,0,p
2017-02-15 09:24,0.066,0.118,0,0,0,0,p
2017-02-15 09:30,0.079,0.118,1,0,0,0,p
2017-02-15 09:36,0.085,0.092,0,0,0,0,p
2017-02-15 09:42,0.112,0.102,1,0,0,0,p
2017-02-15 09:48,0.059,0.105,0,0,0,0,p
2017-02-15 09:54,0.121,0.095,1,0,0,0,p
2017-02-15 10:00,0.128,0.131,0,0,0,0,p
2017-02-15 10:06,0.171,0.105,1,0,0,0,p
2017-02-15 10:12,0.180,0.115,1,0,0,0,p
2017-02-15 10:18,0.190,0.125,1,0,0,0,p
2017-02-15 10:24,0.226,0.112,1,0,0,0,p
2017-02-15 10:30,0.302,0.102,1,0,0,0,p
2017-02-15 10:36,0.302,0.102,0,0,0,0,p
2017-02-15 10:42,0.328,0.108,0,0,0,0,p
2017-02-15 10:48,0.361,0.105,0,0,0,0,p
2017-02-15 10:54,0.400,0.095,0,0,0,0,p
2017-02-15 11:00,0.489,0.095,0,0,0,0,p
2017-02-15 11:06,0.522,0.108,1,0,0,0,p
2017-02-15 11:12,0.581,0.112,0,0,0,0,p
2017-02-15 11:18,0.650,0.108,1,0,0,0,p
2017-02-15 11:24,0.751,0.092,0,0,0,0,p
2017-02-15 11:30,0.797,0.105,0,0,0,0,p
2017-02-15 11:36,0.853,0.085,1,0,0,0,p
2017-02-15 11:42,0.892,0.085,0,0,0,0,p
2017-02-15 11:48,0.981,0.085,1,0,0,0,p
2017-02-15 11:54,1.037,0.105,0,0,0,0,p
2017-02-15 12:00,1.070,0.121,0,0,0,0,p
2017-02-15 12:06,1.181,0.105,0,0,0,0,p
2017-02-15 12:12,1.230,0.105,0,0,0,0,p
2017-02-15 12:18,1.289,0.079,0,0,0,0,p
2017-02-15 12:24,1.375,0.082,0,0,0,0,p
2017-02-15 12:30,1.440,0.098,0,0,0,0,p
2017-02-15 12:36,1.503,0.112,0,0,0,0,p
2017-02-15 12:42,1.621,0.105,0,0,0,0,p
2017-02-15 12:48,1.624,0.098,1,0,0,0,p
2017-02-15 12:54,1.706,0.075,1,0,0,0,p
2017-02-15 13:00,1.745,0.092,0,0,0,0,p
2017-02-15 13:06,1.798,0.089,1,0,0,0,p
2017-02-15 13:12,1.867,0.082,0,0,0,0,p
2017-02-15 13:18,1.939,0.062,1,0,0,0,p
2017-02-15 13:24,1.962,0.082,0,0,0,0,p
2017-02-15 13:30,2.067,0.092,0,0,0,0,p
2017-02-15 13:36,2.152,0.108,0,0,0,0,p
2017-02-15 13:42,2.188,0.115,0,0,0,0,p
2017-02-15 13:48,2.208,0.085,0,0,0,0,p
2017-02-15 13:54,2.267,0.095,1,0,0,0,p
2017-02-15 14:00,2.346,0.082,0,0,0,0,p
2017-02-15 14:06,2.352,0.069,1,0,0,0,p
2017-02-15 14:12,2.415,0.092,0,0,0,0,p
2017-02-15 14:18,2.438,0.105,0,0,0,0,p
2017-02-15 14:24,2.438,0.105,0,0,0,0,p
2017-02-15 14:30,2.480,0.085,0,0,0,0,p
2017-02-15 14:36,2.536,0.115,0,0,0,0,p
2017-02-15 14:42,2.575,0.089,0,0,0,0,p
2017-02-15 14:48,2.582,0.092,1,0,0,0,p
2017-02-15 14:54,2.625,0.092,0,0,0,0,p
2017-02-15 15:00,2.598,0.075,0,0,0,0,p
2017-02-15 15:06,2.618,0.082,0,0,0,0,p
2017-02-15 15:12,2.608,0.079,1,0,0,0,p
2017-02-15 15:18,2.644,0.075,0,0,0,0,p
2017-02-15 15:24,2.628,0.085,0,0,0,0,p
2017-02-15 15:30,2.628,0.085,0,0,0,0,p
2017-02-15 15:36,2.641,0.075,1,0,0,0,p
2017-02-15 15:42,2.641,0.082,0,0,0,0,p
2017-02-15 15:48,2.641,0.092,0,0,0,0,p
2017-02-15 15:54,2.605,0.072,0,0,0,0,p
2017-02-15 16:00,2.598,0.089,0,0,0,0,p
